0.9781991,-0.7037048,2,0,0.9791731,0.7599382,1.046069,53.9976,0,-0.7037048,2,0,
0.9744577,2,2,0,0.9569238,2.201803,2,86.9418,0,1.78449,2,0,
0.9769909,1.41522,1.046069,0,0.9713801,0.7599382,1.046069,0.9242,0,1.588606,1.046069,0,
0.9639163,-0.7037048,2,0,0.9501087,-3.969087,3.123429,209.596,0,-3.969087,3.123429,0,
0.7817476,-0.7037048,2,0,0.968023,-3.969087,3.123429,53.5214,0,-0.7037048,2,0,
0.9755254,0.7599382,1.046069,0,0.9746686,-0.7037048,2,267.7746,0,-1.371422,1.16157,0,
0.9786764,2,2.635628,0,0.5825424,2,4.187403,2.04,0,-0.1290216,2.635628,0,
0.9779312,2,2,0,0.9818341,1.41522,1.046069,21.91801,0,0.2154632,0.837909,0,
0.9665221,2,4.187403,0,0.4590231,-0.1290216,2.635628,30.2124,0,-1.919949,2.635628,0,
0.9710215,2,2.635628,0,0.01040387,-1.109197,2,191.966,0,0.5617226,4.937506,0,
0.9769409,4.013084,2,0,0.9783742,-0.1290216,2.635628,10.4148,0,-0.1290216,2.635628,0,
0.972524,-0.1290216,2.635628,0,0.7819709,-0.1290216,2.635628,43.713,0,-0.1290216,1.892878,0,
0.9760701,2,2,0,0.9646647,2,2,0.7202,0,2,2,0,
0.9754941,2,4.187403,0,0.9759883,-1.919949,2.635628,294.1736,0,-1.919949,5.790042,0,
0.2885578,2.201803,2,0,0.9743776,-0.7037048,2,416.6982,0,2.42868,0.577044,0,
0.9756413,2,2,0,0.9777647,2,2,558.8108,0,1.997734,2,0,
0.9714471,2,2,0,0.6157005,1.41522,1.046069,183.4546,0,2,2,0,
0.4078379,2,2,0,0.972413,-0.1290216,1.892878,376.8968,0,1.841537,1.892878,0,
0.9772334,2,2,0,0.9763754,4.933165,2,707.434,0,4.933165,2,0,
0.9775027,-1.109197,2,0,0.8482607,0.5617226,4.937506,1.1454,0,-1.109197,4.598846,0,
0.9692153,2,2,0,0.9650322,2,2,3.5214,0,2,-0.6588302,0,
0.9761564,2,2,0,0.9772124,2,2.635628,223.6326,0,-0.201005,2,0,
0.476081,2,2,0,0.9769984,2,2.635628,1.8042,0,2,2.635628,0,
0.9727709,-1.109197,2,0,0.9759174,0.5617226,4.937506,223.6756,0,-1.109197,4.547783,0,
0.101608,2,2,0,0.9631406,2,2,184.5216,0,2,2.770076,0,
0.8161554,2,2,0,0.9696335,4.013084,2,800.0818,0,4.704142,-0.01007271,0,
0.958547,2,2,0,0.7365546,4.933165,2,292.5684,0,4.933165,4.791887,0,
0.9689629,-1.919949,5.790042,0,0.8324254,-1.919949,2.635628,11.3904,0,0.04505122,3.974644,0,
0.9722021,2,2.635628,0,0.9543594,4.704142,-0.01007271,46.7082,0,2,-0.3626337,0,
0.968308,2,2,0,0.9757895,2.42868,0.577044,184.21,0,2,0.577044,0,
0.8354976,0.04505122,3.974644,0,0.9797484,-1.919949,2.635628,61.94801,0,-1.919949,2.635628,0,
0.968365,4.933165,2,0,0.08795643,4.933165,2,118.8918,0,4.933165,2,0,
0.9710485,1.997734,2,0,0.9757995,2,2,459.3354,0,1.997734,4.434455,0,
0.6316263,-1.109197,4.547783,0,0.9729546,0.5617226,4.937506,39.7394,0,0.5617226,4.162273,0,
0.9670152,2,2,0,0.9695504,2,2,3.823,0,2,2,0,
0.836458,2,2.635628,0,0.950354,4.013084,2,163.835,0,3.31036,5.11388,0,
0.9759204,2.201803,2,0,0.9650784,-0.7037048,2,624.2432,0,-0.6636581,0.7819653,0,
0.9408821,-1.919949,5.790042,0,0.9231322,0.2154632,0.837909,1467.492,0,0.2154632,1.378694,0,
0.5213984,4.933165,2,0,0.6860838,4.933165,2,168.9102,0,5.85429,0.9481949,0,
0.9785016,2,4.187403,0,0.9791124,-0.1290216,1.892878,83.0592,0,0.5103101,0.8901669,0,
0.9510354,2,2,0,0.2018697,2,-0.6588302,6.556,0,2,2,0,
0.9726913,-1.919949,2.635628,0,0.9717412,1.841537,1.892878,37.9914,0,0.3529061,1.892878,0,
0.7692426,-1.109197,2,0,0.9637614,-1.109197,4.598846,362.901,0,-1.109197,4.598846,0,
0.3692074,3.31036,5.11388,0,0.9758076,4.013084,2,248.49,0,4.488376,5.11388,0,
0.9690728,-0.201005,2,0,0.9544397,-1.109197,4.598846,0,0,2.835836,3.116484,0,
0.9551246,-1.109197,4.598846,0,0.9798939,2,2,388.5646,0,-1.109197,4.598846,0,
0.943691,-1.109197,4.547783,0,0.9759456,2,2.635628,480.6054,0,2,4.547783,0,
0.9773455,2,2,0,0.9770043,0.5617226,4.937506,469.6962,0,1.263772,4.937506,0,
0.9750523,0.04505122,3.974644,0,0.9722741,-1.919949,5.790042,249.315,0,-1.919949,5.790042,0,
0.9775686,2,2,0,0.4598805,-0.7037048,2,3.7932,0,5.32054,2,0,
0.9785674,2,2,0,0.8948588,2,2,1.9018,0,2,2,0,
0.9769434,-1.109197,2,0,0.81468,-0.201005,2,0,0,-1.109197,2,0,
0.9757863,3.31036,5.11388,0,0.497503,4.488376,5.11388,0,0,3.31036,5.11388,0,
0.9113761,-1.919949,2.635628,0,0.5149943,-0.1290216,2.635628,981.9039,0,-0.1290216,2.635628,0,
0.972792,-0.6636581,0.7819653,0,0.9757382,2,2,24.0168,0,2,2,0,
0.9722183,1.263772,4.937506,0,0.9762132,4.933165,2,672.1092,0,-0.9756842,2,0,
0.9272964,0.04505122,3.974644,0,0.9785567,2,2,13.1976,0,0.7744967,2,0,
0.9749873,4.013084,2,0,0.9735643,-0.201005,2,2.0898,0,4.013084,2,0,
0.9722023,-0.9756842,2,0,0.9692227,4.933165,2,112.9022,0,4.933165,2,0,
0.7347686,0.04505122,3.974644,0,0.9734805,0.7744967,2,173.8296,0,-0.805066,3.974644,0,
0.9753921,-1.109197,4.547783,0,0.9724125,2,2.635628,1.0578,0,2,4.547783,0,
0.649235,2,2,0,0.7938864,-1.109197,4.598846,337.1512,0,2,2,0,
0.9729972,5.32054,2,0,0.9736882,4.933165,4.791887,991.4999,0,4.933165,2,0,
0.9781011,2,2,0,0.9737152,0.5617226,4.937506,562.4334,0,0.5617226,3.496826,0,
0.9765556,2,2,0,0.7104565,0.5617226,4.162273,0,0,0.5617226,4.162273,0,
0.9509672,-0.7037048,2,0,0.9718336,4.488376,5.11388,581.8422,0,3.524285,-1.18789,0,
0.9803044,0.7744967,2,0,0.7968745,2,2,2777.164,0,0.7744967,2,0,
0.9745016,4.013084,2,0,0.9560967,-1.919949,2.635628,1282.231,0,-1.919949,2,0,
0.9774928,-0.1290216,2.635628,0,0.6298969,0.3529061,1.892878,3.3372,0,0.3529061,2.635628,0,
0.5790932,-1.919949,2.635628,0,0.7161164,-1.919949,5.790042,371.126,0,-1.919949,5.790042,0,
0.72013,2,4.187403,0,0.8685513,-0.1290216,1.892878,1106.906,0,2,1.892878,0,
0.9765978,5.32054,2,0,0.7341203,3.31036,5.11388,6.8922,0,5.32054,2.620295,0,
0.1274108,2,2,0,0.9724997,-0.1290216,2.635628,15.0228,0,-0.1290216,2.635628,0,
0.9336535,-1.109197,4.547783,0,0.9463735,2,2.635628,10.44,0,-1.109197,5.462416,0,
0.9593217,4.933165,4.791887,0,0.9724433,2.201803,2,374.451,0,2.201803,4.791887,0,
0.975816,4.933165,2,0,0.9778868,5.32054,2,60.98039,0,5.323679,-1.419956,0,
0.5074208,0.7744967,2,0,0.5155199,-1.109197,2,23.698,0,-1.109197,2,0,
0.5684932,-1.109197,2,0,0.5983512,3.31036,5.11388,6.064,0,3.31036,5.11388,0,
0.9745966,0.04505122,3.974644,0,0.9687662,-1.109197,2,203.0616,0,-1.109197,2,0,
0.7750937,0.5617226,3.496826,0,0.9713799,2,2,57.4904,0,-0.3818669,2,0,
0.9734285,2,2,0,0.9773174,2,2,1336.769,0,3.613588,2,0,
0.9744644,4.013084,2,0,0.968413,-1.919949,2.635628,623.805,0,4.013084,2,0,
0.9717489,0.5617226,4.937506,0,0.9729699,2,2,1480.326,0,3.256892,2,0,
0.9743928,1.263772,4.937506,0,0.9714772,1.41522,1.046069,3112.257,0,1.263772,1.046069,0,
0.9763392,-0.805066,3.974644,0,0.2499332,2,2,2.5026,0,4.547323,3.974644,0,
0.9749158,0.7744967,2,0,0.3672823,-1.109197,2,10.084,0,-1.109197,2,0,
0.957333,0.3529061,2.635628,0,0.01333016,1.841537,1.892878,1883.996,0,0.3529061,1.892878,0,
0.974325,5.32054,2,0,0.9774286,3.31036,5.11388,303.3126,0,3.31036,2.835431,0,
0.9719183,-1.919949,2,0,0.9751154,-0.1290216,2.635628,0,0,-3.496072,2.635628,0,
0.9720132,2.201803,4.791887,0,0.4982132,-1.109197,2,51.42,0,0.3953156,6.516089,0,
0.9493943,3.31036,2.835431,0,0.8308459,5.32054,2,22.185,0,5.32054,2.835431,0,
0.6737041,4.933165,2,0,0.9679784,-1.109197,2,225.75,0,1.821854,2,0,
0.9730986,2,1.892878,0,0.1553605,2,4.187403,151.8192,0,2,1.892878,0,
0.964296,1.41522,1.046069,0,0.4030536,2,4.547783,689.098,0,2,1.046069,0,
0.9774173,4.013084,2,0,0.968726,0.5617226,4.937506,334.5112,0,4.013084,4.937506,0,
0.9766233,0.7744967,2,0,0.1792397,-1.109197,2,3.9816,0,-1.109197,2,0,
0.9658206,3.31036,2.835431,0,0.9656672,5.32054,2,126.9024,0,2.492918,2,0,
0.9773746,-3.496072,2.635628,0,0.9412236,2,2,55.8894,0,-3.496072,0.2963524,0,
0.9565809,2,2.635628,0,0.9725531,4.013084,2,326.5884,0,4.279251,2.635628,0,
0.9706237,-1.109197,2,0,0.9769036,4.488376,5.11388,984.559,0,-3.189627,2,0,
0.9786851,-0.805066,3.974644,0,0.9591355,2,2,8.084999,0,-0.805066,2,0,
0.8300265,1.997734,2,0,0.9703199,4.547323,3.974644,491.989,0,2.218192,2,0,
0.9668177,-1.919949,2,0,0.9723452,-1.919949,5.790042,2358.162,0,-3.512715,5.790042,0,
0.9751359,-0.805066,2,0,0.7317629,4.704142,-0.01007271,3151.506,0,0.559381,-0.01007271,0,
0.9762985,4.013084,2,0,0.9675392,2.835836,3.116484,1240.104,0,3.3108,3.116484,0,
0.7086663,0.7744967,2,0,0.8502058,-0.805066,3.974644,183.5196,0,0.7744967,3.974644,0,
0.9753415,2,4.187403,0,0.9733828,-0.1290216,1.892878,1251.366,0,2,4.187403,0,
0.975829,2,0.577044,0,0.9770824,0.3529061,1.892878,431.5437,0,0.3529061,3.056673,0,
0.9695708,1.997734,2,0,0.9769894,4.547323,3.974644,300.613,0,4.547323,1.782579,0,
0.9714292,2,2,0,0.9642595,-0.1290216,2.635628,783.5202,0,0.01417375,-1.335409,0,
0.9726901,5.32054,2.620295,0,0.9755312,2,2,1113.861,0,5.32054,2.620295,0,
0.9626699,0.7744967,2,0,0.6336243,0.7744967,3.974644,109.725,0,0.7744967,2,0,
0.9666956,-0.1290216,2.635628,0,0.4802676,1.841537,1.892878,12.9132,0,-0.1290216,2.635628,0,
0.6809003,4.279251,2.635628,0,0.9761022,-3.496072,0.2963524,608.913,0,-3.496072,2.635628,0,
0.8014071,-1.919949,2.635628,0,0.552315,2,2,439.1151,0,2,2,0,
0.9771574,-0.805066,3.974644,0,0.3735968,-1.109197,2,8.7498,0,-2.267388,2,0,
0.9766185,-0.3818669,2,0,0.969821,0.7744967,3.974644,103.873,0,0.7744967,2,0,
0.9754649,-1.109197,4.547783,0,0.9711921,-1.919949,5.790042,1442.608,0,-1.109197,4.547783,0,
0.9619326,-1.109197,2,0,0.9629976,-0.7037048,2,1282.417,0,-0.7037048,2,0,
0.5494511,2,2,0,0.9699904,-3.496072,2.635628,378.7182,0,2,2.635628,0,
0.9698336,0.5617226,4.937506,0,0.9763255,2.42868,0.577044,1839.077,0,5.082131,8.391479,0,
0.9648363,-1.109197,2,0,0.972576,-0.1290216,2.635628,1345.271,0,-1.109197,2.635628,0,
0.1366642,-1.919949,2.635628,0,0.9667212,2,2,151.803,0,2,2,0,
0.9668158,1.263772,4.937506,0,0.9703581,2,4.547783,1068.522,0,1.263772,4.819143,0,
0.3765759,2,0.577044,0,0.9814301,0.3529061,1.892878,611.8506,0,0.3529061,1.892878,0,
0.9759963,0.7744967,2,0,0.976069,4.013084,2,98.4128,0,-0.8282382,2,0,
0.9778686,-2.267388,2,0,0.02541399,-0.805066,3.974644,212.9758,0,2.32448,3.974644,0,
0.9776277,2,2,0,0.965068,-1.919949,5.790042,307.5,0,-1.919949,5.790042,0,
0.9576295,-0.1290216,2.635628,0,0.9665029,-0.201005,2,2243.146,0,-0.201005,2.635628,0,
0.9739198,-0.1290216,2.635628,0,0.9761598,2,2,1934.906,0,-0.1290216,2.635628,0,
0.9600208,0.7744967,3.974644,0,0.3282396,4.704142,-0.01007271,507.6146,0,0.7744967,-0.01007271,0,
0.9608802,4.933165,4.791887,0,0.9523031,-1.109197,2,6.4428,0,1.363861,2,0,
0.9595007,4.013084,2,0,0.9680929,0.3529061,1.892878,2809.026,0,0.3529061,2,0,
0.9759208,-1.919949,2.635628,0,0.6710939,-0.1290216,1.892878,74.66261,0,-1.919949,-0.5289893,0,
0.964518,-1.919949,2,0,0.9741251,-3.512715,5.790042,1191.574,0,-0.5743524,5.790042,0,
0.3699674,2.218192,2,0,0.7771445,-0.1290216,2.635628,21.3668,0,-0.1290216,2,0,
0.9813263,0.3529061,1.892878,0,0.9715751,2,2,907.4332,0,2,1.892878,0,
0.7078543,0.7744967,-0.01007271,0,0.9769909,2.32448,3.974644,75.647,0,2.32448,0.8282796,0,
0.9788734,-0.805066,2,0,0.2841048,1.997734,2,6.6084,0,-0.805066,2,0,
0.3746986,-2.267388,2,0,0.9603308,-1.109197,2,1541.577,0,-2.267388,2,0,
0.9754631,2.201803,4.791887,0,0.9742047,1.821854,2,310.3692,0,2.201803,0.6968555,0,
0.9765813,2,2,0,0.9733827,2,4.547783,665.6718,0,2,4.547783,0,
0.9738355,-0.3818669,2,0,0.9741802,2,2,2334.659,0,-0.3818669,2,0,
0.9678631,-1.919949,2,0,0.9637589,-3.496072,2.635628,604.4724,0,-3.496072,2.635628,0,
0.9649988,2,2,0,0.9753219,1.841537,1.892878,827.659,0,1.23041,1.892878,0,
0.9759122,-1.919949,5.790042,0,0.1979355,2,2.635628,166.896,0,2.523471,3.637273,0,
0.9657247,-0.7037048,2,0,0.9691645,-0.7037048,2,944.5267,0,-0.7037048,1.23769,0,
0.8544769,-2.267388,2,0,0.8933407,-0.805066,3.974644,1436.802,0,-2.267388,3.974644,0,
0.1706977,-1.919949,5.790042,0,0.9703705,1.263772,4.819143,596.0541,0,1.362979,4.819143,0,
0.969371,0.7744967,2,0,0.9779531,2,4.547783,512.7015,0,2.516615,2,0,
0.9747712,2,4.187403,0,0.9682117,3.613588,2,472.6782,0,4.780943,2,0,
0.04296845,2,2,0,0.9612663,-1.919949,2.635628,2040.677,0,-4.598368,2.635628,0,
0.9623559,-0.1290216,2,0,0.97413,2.218192,2,420.0092,0,2.218192,2,0,
0.9723827,4.933165,4.791887,0,0.9533134,0.3953156,6.516089,3191.734,0,4.933165,4.696903,0,
0.2485145,0.2154632,1.378694,0,0.967737,-3.496072,0.2963524,1725.793,0,0.2154632,1.378694,0,
0.3818139,-1.109197,2,0,0.9737709,4.013084,2,773.082,0,-1.109197,1.888565,0,
0.9773805,-1.109197,2,0,0.9648264,-2.267388,3.974644,301.9694,0,-1.109197,3.974644,0,
0.3358027,1.997734,2,0,0.9608622,0.7744967,2,94.0644,0,0.7744967,-0.2455854,0,
0.9766846,2,2,0,0.9761831,-0.1290216,1.892878,456.0683,0,-0.1290216,4.574434,0,
0.9498031,0.3529061,2.635628,0,0.2349721,-1.109197,2,190.2204,0,-0.5904537,5.680663,0,
0.9717044,1.263772,4.819143,0,0.9749341,2,2,1740.828,0,0.6564265,4.819143,0,
0.9722037,1.997734,2,0,0.2655207,0.7744967,-0.2455854,7.646,0,0.7744967,-0.2455854,0,
0.8715305,-2.267388,2,0,0.9736274,-0.1290216,2.635628,2092.107,0,-2.267388,0.3824543,0,
0.9696849,2,1.892878,0,0.9738783,-1.109197,3.974644,392.2237,0,2,3.974644,0,
0.4797707,3.613588,2,0,0.9670072,2.516615,2,1124.231,0,2.516615,0.6276426,0,
0.9767883,1.821854,2,0,0.8909855,-0.8282382,2,1846.958,0,1.821854,5.317447,0,
0.9733622,0.7744967,3.974644,0,0.8753764,-1.919949,5.790042,1536.081,0,-1.919949,5.631198,0,
0.9709282,2.218192,2,0,0.1927394,4.704142,-0.01007271,2972.76,0,2.218192,-0.01007271,0,
0.9718016,-1.109197,2,0,0.3694872,0.5617226,4.937506,1790.521,0,-1.109197,2,0,
0.9744638,2,2,0,0.9561828,-0.3818669,2,949.2378,0,2,2,0,
0.9683177,2,2.635628,0,0.463437,-3.496072,2.635628,1230.645,0,2,0.09313917,0,
0.968332,-1.919949,5.790042,0,0.6886609,-3.496072,0.2963524,541.5162,0,-3.496072,6.830719,0,
0.9674391,2,4.187403,0,0.9738164,1.263772,1.046069,940.6229,0,2,1.046069,0,
0.9689821,2,2,0,0.8790712,4.780943,2,8.0444,0,2,0.2069198,0,
0.9591306,4.933165,2,0,0.9706587,-0.7037048,2,1025.284,0,-1.313038,2,0,
0.9651146,-1.109197,4.547783,0,0.9739669,2.835836,3.116484,897.6647,0,-1.109197,4.547783,0,
0.9774653,-1.919949,5.790042,0,0.7632592,2,2,217.8252,0,-1.93633,2.463977,0,
0.4348196,-3.496072,0.2963524,0,0.9547349,2.516615,2,676.7118,0,0.9735268,-0.3374276,0,
0.962849,-1.919949,5.790042,0,0.9724244,4.013084,2,1323.317,0,-1.919949,1.012756,0,
0.8963665,2.218192,-0.01007271,0,0.9746755,2.218192,2,529.2139,0,2.218192,2,0,
0.9744309,0.7744967,2,0,0.9567388,2,2,1016.864,0,2,3.795585,0,
0.9739092,2,2,0,0.9675722,-1.919949,-0.5289893,14.4732,0,-1.919949,1.878345,0,
0.9723344,-1.919949,5.790042,0,0.9622108,-1.919949,2.635628,2723.551,0,-1.919949,4.908341,0,
0.9671111,0.3529061,2,0,0.9660902,1.362979,4.819143,1833.758,0,0.3529061,5.290825,0,
0.1741139,2,2.635628,0,0.9166418,0.2154632,1.378694,1679.057,0,2,0.2932229,0,
0.9660887,2.32448,3.974644,0,0.9542312,2,2,888.165,0,2,2,0,
0.4556316,0.3529061,3.056673,0,0.97602,2,2,403.4857,0,-0.1776897,3.775266,0,
0.8079226,2.32448,0.8282796,0,0.9569231,2.218192,2,6.3432,0,2.218192,0.8282796,0,
0.8808076,2.32448,0.8282796,0,0.9399775,2.218192,2,42.35,0,2.32448,-0.5983124,0,
0.9749939,2,2,0,0.9792552,2.523471,3.637273,743.9166,0,3.390375,4.043722,0,
0.9716965,2,2.635628,0,0.956311,2,4.187403,5783.161,0,2,2.635628,0,
0.931386,-1.919949,2,0,0.7320829,-1.109197,3.974644,2489.076,0,-1.919949,0.1320285,0,
0.02864844,2,-0.3626337,0,0.9729881,-1.919949,1.878345,65.82899,0,2,1.878345,0,
0.9769755,5.32054,2.620295,0,0.96847,0.6564265,4.819143,1089.875,0,0.6564265,4.819143,0,
0.9714585,-3.496072,2.635628,0,0.9691815,2.218192,2,1395.78,0,-6.135583,2,0,
0.9783354,-1.919949,5.790042,0,0.3541014,-1.93633,2.463977,2099.758,0,-1.93633,8.893507,0,
0.9649453,-1.109197,2,0,0.9738528,1.997734,2,291.9204,0,3.728969,3.305037,0,
0.9531843,2,3.974644,0,0.1419718,0.7744967,2,3904.376,0,0.7744967,2,0,
0.1307338,-1.109197,2,0,0.9673396,-0.8282382,2,359.4486,0,-3.829669,2,0,
0.9547315,-1.109197,2,0,0.1259254,-4.598368,2.635628,3086.844,0,-4.598368,2,0,
0.001944304,4.933165,2,0,0.9724022,3.613588,2,175.2894,0,4.933165,2,0,
0.9700396,2,4.547783,0,0.942964,-3.496072,2.635628,1315.788,0,2,2.635628,0,
0.9549862,2,2,0,0.9669653,0.01417375,-1.335409,6461.082,0,0.01417375,2,0,
0.7822285,-1.919949,5.790042,0,0.9614633,-1.919949,5.631198,2685.465,0,-1.919949,5.631198,0,
0.9796063,2.32448,0.8282796,0,0.9782441,-2.267388,2,2013.549,0,-1.364796,2,0,
0.9695894,2.201803,0.6968555,0,0.971755,1.821854,2,881.705,0,-1.226101,0.6968555,0,
0.04487389,0.7744967,-0.01007271,0,0.9483082,4.547323,1.782579,8298.805,0,7.991579,1.305159,0,
0.573277,0.7744967,3.974644,0,0.1382874,-1.109197,4.547783,1899.894,0,-2.451403,5.378076,0,
0.5408882,5.32054,2.620295,0,0.9713978,2,2,1188.609,0,3.434904,2,0,
0.7724297,-0.7037048,2,0,0.9724335,-0.8282382,2,516.8382,0,1.064767,2,0,
0.9702041,2.218192,0.8282796,0,0.571589,0.559381,-0.01007271,8797.659,0,2.218192,3.013146,0,
0.6608581,4.547323,3.974644,0,0.9633643,2.218192,2,1987.684,0,2.218192,2,0,
0.1216779,-1.313038,2,0,0.9831495,-0.7037048,2,651.983,0,-0.08281076,-1.032432,0,
0.342292,-0.1290216,4.574434,0,0.981222,0.3529061,1.892878,3323.272,0,-0.1290216,4.574434,0,
0.96766,2,4.187403,0,0.005845547,-3.496072,6.830719,138.2706,0,-3.496072,6.624985,0,
0.9304404,1.064767,2,0,0.9765157,2.516615,2,901.725,0,0.7485851,-0.3638649,0,
0.9744361,3.31036,5.11388,0,0.9760095,-0.5904537,5.680663,1723.325,0,1.700268,5.11388,0,
0.9578961,2.32448,0.8282796,0,0.845782,2,2,3291.75,0,2.32448,0.8282796,0,
0.9754744,-1.109197,2,0,0.168329,-1.919949,1.878345,1451.758,0,-1.919949,0.6137313,0,
0.9730753,-0.7037048,2,0,0.9774417,4.013084,4.937506,814.6594,0,-0.7037048,2,0,
0.9751053,2,0.09313917,0,0.9781666,2.201803,0.6968555,197.576,0,1.470246,-0.07305408,0,
0.9796301,2.32448,3.974644,0,0.6661803,-2.267388,3.974644,3849.685,0,-2.267388,3.974644,0,
0.9778696,1.821854,5.317447,0,0.1923657,4.488376,5.11388,2.4934,0,1.821854,5.11388,0,
0.9718131,2,4.547783,0,0.9780076,-0.1290216,4.574434,157.3992,0,-0.2252169,1.864256,0,
0.9714469,2.516615,0.6276426,0,0.7950994,-1.919949,5.790042,15.1434,0,-0.5678749,5.790042,0,
0.9716951,-1.919949,-0.5289893,0,0.975602,2,2,1196.247,0,-1.919949,-0.5289893,0,
0.9337668,-1.313038,2,0,0.969954,-1.109197,2.635628,1414.892,0,-3.608351,1.939369,0,
0.8525692,-0.7037048,2,0,0.9510186,-0.5904537,5.680663,419.298,0,-0.5904537,3.6555,0,
0.5105729,2,1.878345,0,0.9747551,-1.919949,0.1320285,829.0099,0,-1.919949,0.6072575,0,
0.9750776,2,2,0,0.9674918,-3.496072,2.635628,265.0266,0,-3.496072,2,0,
0.9503444,-2.451403,5.378076,0,0.7551984,0.6564265,4.819143,3716.153,0,0.6564265,3.611722,0,
