Josh0;20;1;0;0;-4.979994
Josh1;21;1;1;0;-4.979967
Josh2;22;0;1;0;5.019996
Josh3;23;0;0;0;5.019996
Josh4;24;1;1;0;-4.980004
Josh5;25;0;1;0;5.019996
Josh6;26;0;1;0;5.019996
Josh7;27;0;0;0;5.019996
Josh8;28;0;0;0;5.019996
Josh9;29;0;0;0;5.019996
Josh10;30;0;0;0;5.019996
Josh11;31;1;0;0;-4.979972
Josh12;32;2;0;0;-14.97998
Josh13;33;0;0;0;5.019996
Josh14;34;0;0;0;5.019996
Josh15;35;0;0;0;5.019996
Josh16;36;1;1;0;-4.979974
Josh17;37;1;0;0;-4.980004
Josh18;38;0;0;0;5.019996
Josh19;39;1;1;0;-4.980004
